,EarningsDate,Symbol,After/Before Market,Market_Cap,UnixDate,day1gainloss,day2gainloss,day3gainloss,day4gainloss,day5gainloss,day6gainloss,day7gainloss,day1spread,day2spread,day3spread,day4spread,day5spread,day6spread,day7spread,30dayvolume,day1prop,day2prop,day3prop,day4prop,day5prop,day6prop,day7prop
1166,5/5/2020,IESC,bmo,462.17,1588636800,0.440000534,0.329999924,0.459999084,0.219999313,0.359998703,0.290000916,0.659999847,2.020000458,1,0.930000305,0.800001144,1.239999771,1.13999939,0.86000061,1302460,0.02826344,0.031145678,0.037842237,0.02287671,0.041150592,0.042545644,0.033812171
1167,5/5/2020,KBAL,amc,460.44,1588636800,-0.239999771,0.13999939,0.089999199,-0.369999886,0.729999542,0.469999313,0.079999924,0.525000572,0.540000916,0.449999809,0.590000153,1.079999924,0.885000229,0.409999847,4764445,0.032418466,0.019593048,0.023393281,0.021009582,0.054695773,0.023424134,0.028721079
1168,5/5/2020,USCR,bmo,457.74,1588636800,-0.039999008,0.770000458,-1.050001144,-0.13999939,0.440000534,0.440000534,1.510000229,1.550001144,1.625,2.069999695,1.190000534,1.280000687,1.195199966,1.929998398,18839806,0.030460186,0.019976639,0.033971847,0.02531714,0.035185606,0.034600144,0.050256568
1169,5/5/2020,LC,amc,428.93,1588636800,-0.570000172,0.049999714,-0.069999695,-0.350000381,0.750000477,0.100000381,0.240000248,0.789999962,0.335000038,0.700000286,0.630000114,0.930000305,0.395000458,0.400000095,32665355,0.04933591,0.029271349,0.033009713,0.049022366,0.061666558,0.032316165,0.080606073
1170,5/5/2020,HCKT,amc,419.98,1588636800,-0.399999619,0.460000038,-0.019999504,-0.720000267,0.340000153,0.080000877,0.260000229,0.820000648,0.93999958,0.539999962,1,0.5,0.489999771,0.650000572,6326150,0.022397667,0.05382389,0.021146669,0.038728769,0.04504762,0.019956372,0.020572544
1171,5/5/2020,BBSI,amc,412.68,1588636800,-0.020000458,-1.009998322,-0.849998474,-0.520000458,2.5,1.799999237,1.279998779,2.454998016,2.25,2.23500061,2.180000305,3.430000305,3.615100861,2.575000763,2124017,0.017497506,0.047910163,0.029492231,0.029810025,0.036207808,0.020098238,0.023977209
1172,5/5/2020,CRDa,amc,386.05,1588636800,,,,,,,,,,,,,,,,,,,,,,
1173,5/5/2020,PGC,bmo,381.1,1588636800,-1.270000458,0.399999619,0.170000076,-1.159999847,0.850000381,-0.210000992,0.799999237,1.629999161,1.229999542,1.279998779,1.309999466,2.050001144,0.48000145,1.170000076,2797049,0.041587402,0.028260141,0.025761436,0.021340706,0.041590262,0.023800441,0.026820052
1174,5/5/2020,CAI,amc,366.54,1588636800,0.159999847,0.600000381,-0.829999924,0.829999924,-0.589999199,0.390000343,0.779999733,1.460000038,0.739999771,1.079999924,2.045000076,1.379999161,0.960000038,1.119999886,3717663,0.026934663,0.022317515,0.027619771,0.038635831,0.087305385,0.023969359,0.029056695
1175,5/5/2020,CRDb,amc,359.26,1588636800,0,0,0,0,0,0,0,5,0,5,5,0,0,0,12951954,0.013167897,0.013638869,0.002909214,0.00943873,0.0003706,0.029843528,0.008116382
1176,5/5/2020,POWL,amc,351.32,1588636800,-0.399999619,-0.329999924,-0.689998627,-0.63999939,0.530000687,0.209999084,1.590000153,2.109998703,0.979999542,3.277498245,1.454999924,1.73500061,1.104999542,2.020000458,1802134,0.026532433,0.02364752,0.044511118,0.031300669,0.079680534,0.018599616,0.017960929
1177,5/5/2020,VPG,bmo,349.75,1588636800,-1.779998779,1.289999008,-0.819999695,-0.529998779,1.61000061,-1.069999695,1.140001297,2.379999161,1.489999771,1.280000687,1.029998779,2.36000061,1.149999619,1.665000916,2147046,0.044882131,0.029763219,0.036564191,0.022109913,0.044831829,0.06467351,0.018594851
1178,5/5/2020,CPSI,amc,348.24,1588636800,0.200000763,-0.220001221,-0.469999313,-0.199998856,-0.180000305,-0.350000381,0.439998627,1.814201355,1.100000381,1.799999237,0.850000381,0.699998856,0.690000534,0.680000305,3224845,0.03895443,0.030200211,0.031827886,0.031257316,0.026432588,0.021730967,0.01624047
1179,5/5/2020,UFPT,bmo,347.25,1588636800,0.620002747,-0.419998169,-0.369998932,-0.709999084,1,0.079998016,-2.38999939,2.635700226,2.380001068,2.520000458,1.029998779,3.043598175,3.146900177,3.819999695,1233618,0.021421542,0.025353878,0.024831836,0.016891777,0.036439157,0.025503843,0.054595507
1180,5/5/2020,OXFD,bmo,339.48,1588636800,-0.090000153,-0.479999542,-0.519999504,-0.140000343,0.880000114,-0.429999352,-0.100000381,1.845900536,0.829999924,0.779899597,0.63999939,1.070000648,0.470000267,0.429999352,9942871,0.071231941,0.037571844,0.022238748,0.014291345,0.03360116,0.015951932,0.016140006
1181,5/5/2020,STXS,bmo,313.45,1588636800,0.119999886,-0.269999981,0,0,-0.320000172,0.049999952,-0.190000057,0.269999981,0.439999819,0,0,0.370000124,0.230000019,0.270000219,5908846,0.047846398,0.045079022,0,0,0.021886676,0.021083305,0.030217406
1182,5/5/2020,RIGL,amc,310.21,1588636800,0.060000062,0.090000033,-0.059999943,-0.090000033,-0.019999981,0.039999962,0.100000024,0.159999967,0.179999948,0.129999995,0.159999967,0.106400013,0.149999976,0.230000019,49056166,0.049731791,0.024460656,0.023167689,0.034311772,0.071336863,0.051076067,0.077678757
1183,5/5/2020,CTSO,amc,307.54,1588636800,-0.079999924,1.170000076,0.150000572,-0.509999275,-0.159999847,-0.989999771,0.429999352,0.390000343,1.234999657,0.510000229,0.76099968,0.473999977,1.090000153,0.63999939,36977245,0.014633189,0.019591346,0.014291465,0.021486566,0.015460373,0.024945747,0.037926379
1184,5/5/2020,INS,bmo,300.19,1588636800,1.23000145,-0.570001602,0,0,-1.289999008,-1.759998322,0.439998627,2.799999237,1.393400192,0,0,3.254600525,2.11000061,1.020000458,1643992,0.076967528,0.033995908,0,0,0.034084107,0.040220999,0.041053119
1185,5/5/2020,AOSL,amc,293.53,1588636800,-0.029999733,-0.079999924,-0.460000038,0.009999275,1.190000534,0.140000343,0.490000725,0.539999962,0.559999466,0.780000687,0.625,1.220000267,0.380000114,0.78579998,5219904,0.019999985,0.025645874,0.037975028,0.036769833,0.03387227,0.02428378,0.033083367
1186,5/5/2020,CAMP,amc,291.54,1588636800,-0.06000042,0.089999676,-0.050000191,-0.28000021,0.68999958,-0.394999981,0.429999828,0.289999962,0.400000095,0.599999905,0.544999599,0.759999752,0.555000305,0.539999962,15397075,0.029814884,0.022632026,0.035511355,0.036156867,0.026403002,0.023196289,0.022351843
1187,5/5/2020,NCMI,amc,287.84,1588636800,-0.069999933,0.049999952,-0.029999971,-0.289999962,0.089999914,-0.085000038,0.032599926,0.170000076,0.215399981,0.180000067,0.440000057,0.380000114,0.319999933,0.220000029,28342421,0.022068051,0.019701599,0.023599113,0.026676973,0.032583102,0.040055294,0.01181501
1188,5/5/2020,SPKE,amc,284.98,1588636800,0,-0.259999752,-0.050000191,-0.110000134,0.050000191,0.140000343,0.059999943,0.392000198,0.519999981,0.329999924,0.25,0.449999809,0.519999981,0.309999943,4050934,0.044397662,0.031972627,0.025885388,0.025871318,0.033253319,0.037522458,0.040150987
1189,5/5/2020,OBSV,bmo,284.31,1588636800,0.450000048,0.070000172,-0.25999999,0.079999924,0.159999847,0.109999895,-0.119999886,0.75,0.140000105,0.330000162,0.279900074,0.263000011,0.160000086,0.224299908,15365507,0.161567789,0.019246095,0.041687528,0.036836533,0.033963995,0.028490111,0.040907664
1190,5/5/2020,GLRE,amc,281.77,1588636800,0.070000172,0.069999695,-0.150000095,-0.099999905,0.119999886,0.144999981,-0.059999943,0.25,0.260000229,0.559999943,0.199999809,0.359999657,0.409999847,0.180000305,10769134,0.014028705,0.02006633,0.023239102,0.016063409,0.028700451,0.02476188,0.014671189
1191,5/5/2020,NR,amc,266.83,1588636800,-0.030000091,-0.0200001,-0.210000038,-0.050000072,0.279999971,0,0.049999952,0.140100002,0.199999928,0.379999995,0.320000052,0.419999957,0.100000024,0.092500031,42602774,0.033732428,0.022788845,0.03272071,0.06848486,0.070230239,0.027556351,0.018166282
1192,5/5/2020,GORO,amc,256.2,1588636800,-0.019999981,-0.079999924,0,0,0.25999999,-0.159999847,0.28000021,0.190000057,0.170000076,0,0,0.299999952,0.339999676,0.335000038,34559015,0.026061333,0.026265303,0,0,0.029705534,0.035288361,0.042674451
1193,5/5/2020,ITIC,bmo,255.43,1588636800,2.199996948,2.149993896,1.25,-3.11000061,8.939987183,-0.11000061,-0.989997864,7.104995728,3.039993286,7.300003052,12.19000244,11.94000244,2.894996643,9.050003052,294104,0.031873079,0.007245736,0.064079373,0.040485679,0.04223336,0.032787721,0.060056987
1194,5/5/2020,CARE,bmo,250.83,1588636800,-0.920000076,-0.119999886,-0.170000076,-0.620000839,0.43999958,0.18999958,0.700000763,1.119999886,0.48500061,0.880000114,0.890000343,0.93999958,0.600000381,0.730000496,2243352,0.020918697,0.028267075,0.026422514,0.025978981,0.049249516,0.034149344,0.029122937
1195,5/5/2020,PTVCA,amc,250.58,1588636800,0,0.98,2,1,0.75,0,0.52,0.06,0.98,2.46,1.01,0.75,0,1.71,88400,0.011312217,0.084841629,0.037330317,0.009049774,0.056561086,0,0.142533937
1196,5/5/2020,AGRX,amc,250.36,1588636800,-0.029999971,-0.24000001,0.309999943,-0.164999962,-0.089999914,0.059999943,0.060000181,0.25999999,0.689999819,0.539999962,0.189999819,0.140000105,0.179899931,0.245000124,65671195,0.066453717,0.134236936,0.104312218,0.021623057,0.025124516,0.021538621,0.034104922
1197,5/5/2020,MNK,bmo,248.6,1588636800,-0.17,-0.55,0.06,0.12,-0.09,0.15,0.15,0.37,0.77,0.36,0.43,0.33,0.37,0.17,204385600,0.036317138,0.038478738,0.042353277,0.031654383,0.015829393,0.018855536,0.016655772
1198,5/5/2020,QUAD,amc,229.87,1588636800,0.080000162,-0.190000057,-0.230000019,-0.079999924,0.610000134,-0.049999952,0.389999866,0.25,0.480000019,0.401400089,0.380000114,0.664999962,0.319999933,0.439999819,16327688,0.013168858,0.023930455,0.01265813,0.024476827,0.038396128,0.029837537,0.028389445
1199,5/5/2020,AJX,amc,228.74,1588636800,-0.25,0.029999733,-0.130000114,-0.010000229,0.880000114,0.140000343,0.440000057,0.460000038,0.390000343,0.41380024,0.5,1.040000439,0.550000191,0.779999733,7568716,0.01948349,0.018824857,0.029001088,0.02407991,0.032780461,0.020818062,0.016935898
1200,5/5/2020,XOMA,bmo,220.12,1588636800,-0.260000229,0.5,-0.489999771,-1.61590004,-0.920000076,1.489999771,-0.150001526,1.63999939,1.11000061,0.909999847,3.085899353,2.774999619,2.220001221,1.351501465,1389292,0.026728722,0.022721645,0.025420142,0.025694382,0.037291656,0.036466056,0.030548654
1201,5/5/2020,LFVN,amc,213.16,1588636800,0.200000763,0.030000687,0.879999161,-0.549999237,0.459999084,2.680000305,-0.260000229,1.059999466,0.664999962,1.159999847,1.219000816,1.069999695,3.309999466,0.68999958,3362493,0.071680149,0.03504959,0.033366017,0.045217938,0.080936079,0.137731142,0.013094154
1202,5/5/2020,PTVCB,amc,207.52,1588636800,-0.779999733,-0.180000305,-1,-0.880000114,0.909999847,-0.199999809,0.630000114,1.779999733,0.715000153,1.380001068,1.399999619,1.799999237,0.669999123,0.75,871892,0.013100246,0.023638249,0.047886665,0.055888803,0.060592367,0.019237474,0.018204089
1203,5/5/2020,GFN,bmo,193.62,1588636800,-0.160000324,0.450099945,-0.337999821,-0.289999962,0.429999828,-0.369999886,-0.085000038,0.461699963,0.535000324,0.610000134,0.464600086,1.049999714,0.470000267,0.360000134,994886,0.025455178,0.015710343,0.037372121,0.029003323,0.049575529,0.021730128,0.029676767
1204,5/5/2020,WEYS,amc,193.46,1588636800,-0.529998779,-0.5,-0.159999847,-0.879999161,-0.229999542,-0.720001221,0.680000305,0.569898605,1.664999008,0.889499664,1.129999161,0.63999939,0.794200897,1.059999466,523775,0.019857763,0.018139468,0.022431388,0.020564174,0.043902439,0.029310295,0.025873705
1205,5/5/2020,NLS,amc,191.02,1588636800,0.559999943,0.21999979,-0.480000019,0.409999847,0.160000324,0.059999943,-0.570000172,0.68999958,0.409999847,0.66989994,0.730000019,0.568999767,0.730000019,0.980000019,62091296,0.033290882,0.015154701,0.019216639,0.014509135,0.021862968,0.021833479,0.028547367
1206,5/5/2020,ASC,bmo,183.64,1588636800,-0.18999958,0.450000286,-0.059999943,-0.039999962,-0.340000153,-0.31000042,0.329999924,0.840099812,0.759999752,0.444999695,0.61989975,0.78000021,0.880000114,0.59499979,15882077,0.087777688,0.032178789,0.030945701,0.058766747,0.05962564,0.048570473,0.057599079
1207,5/5/2020,WLFC,bmo,183.54,1588636800,0.38999939,-1.770000458,-0.816999435,-2.729999542,1.239999771,0.720001221,1.489999771,3.699998856,2.310001373,1.700000763,4.149999619,2.970199585,1.020000458,1.489999771,470375,0.046849854,0.041513686,0.023968111,0.020961998,0.035762955,0.016178581,0.014575605
1208,5/5/2020,RYAM,amc,183.36,1588636800,-0.219999909,-0.00999999,-0.279999971,0,0.360000014,0.24000001,-0.00999999,0.340000033,0.274999976,0.349999905,0.389999986,0.457000017,0.289999962,0.120000005,27598564,0.049626241,0.031717302,0.032999833,0.041829133,0.068609004,0.090799289,0.058881759
1209,5/5/2020,CIX,amc,173.51,1588636800,-0.384200096,0.470000267,0,0,0,-0.926600456,-0.369999886,0.580000877,0.470000267,0,0,0,1.106599808,0.369999886,137102,0.024514595,0.047030678,0,0,0.009007892,0.06977287,0.039299208
1210,5/5/2020,AQST,amc,166.53,1588636800,-0.039999962,0.25,0.059999943,-0.460000038,0.25,0,0.46999979,0.28000021,0.289899826,0.414399862,0.480000019,0.5,0.309999943,0.709899902,17675701,0.046867278,0.048058801,0.039866425,0.037653896,0.047544366,0.049483695,0.090698694
1211,5/5/2020,TREC,amc,164.02,1588636800,-0.340000153,-0.179999828,-0.420000076,-0.400000095,0.539999962,0.090000153,-0.009999752,0.449999809,0.209999561,0.524999619,0.522899628,0.679999828,0.36989975,0.400000095,1595652,0.019477305,0.014685533,0.02927706,0.0246733,0.050198289,0.035495835,0.03644153
1212,5/5/2020,FNHC,amc,154.92,1588636800,-0.190000534,-0.56000042,-0.230000496,-0.090000153,0.730000496,0.109999657,-0.159999847,0.449999809,0.740000725,0.480000496,0.539700508,1.319999695,0.38999939,0.350000381,2485250,0.019097073,0.029505684,0.024416055,0.022253697,0.032006036,0.025963183,0.026074238
1213,5/5/2020,SIFY,bmo,145.33,1588636800,-0.109999955,-0.00999999,-0.071200013,-0.044999957,-0.071000099,0.039999962,0,0.129999936,0.049999952,0.100000024,0.100000024,0.100000024,0.060000062,0.100000024,2056768,0.054393106,0.028027468,0.050102394,0.04224881,0.09036216,0.019573914,0.041202994
1214,5/5/2020,FSTR,amc,141.65,1588636800,-0.789999962,-0.289999962,-0.100000381,0.260000229,-0.31000042,-0.470000267,1.209999084,1.170000076,0.850000381,0.990000725,0.921899796,1.368100166,0.734999657,1.25,1378815,0.02476837,0.015970235,0.040766165,0.020471927,0.043166777,0.027020304,0.028185072
1215,5/5/2020,TTOO,amc,135.76,1588636800,-0.004400015,0.03609997,-0.000800014,-0.029500008,-0.024500012,0.024100006,0.012100041,0.050000012,0.077199996,0.020000041,0.044800043,0.040000021,0.055000007,0.042200029,398491098,0.026050123,0.013423472,0.006263191,0.007541953,0.009177645,0.011526546,0.009029687
1216,5/5/2020,TA,bmo,130.44,1588636800,-1.220000267,-0.079999924,-0.590000153,-0.909999847,0.509999275,1.36000061,0.519999504,1.300000191,0.869999886,1.134000778,1.173500061,1.215199471,1.380599976,0.619999886,3514030,0.055698443,0.05376562,0.030440548,0.040722475,0.045916227,0.036803044,0.026432614
1217,5/5/2020,TCFC,amc,129.87,1588636800,-0.530000687,0.804901123,-0.979999542,0,1.059999466,-0.200000763,0.940000534,2.060001373,2.301498413,2.540000916,2.768798828,2.934999466,1.370000839,1.940000534,328047,0.022152314,0.021539596,0.033028804,0.055720674,0.040576503,0.021286584,0.017771844
1218,5/5/2020,EARN,amc,129.45,1588636800,0.159999847,0.010000229,0.199999809,-0.130000114,0.179999352,0.100000381,-0.079999924,0.38999939,0.349999428,0.5,0.480000496,0.420000076,0.800899506,0.279999733,3206716,0.021884071,0.013660705,0.019588264,0.021382623,0.032592534,0.050523339,0.01665411
1219,5/5/2020,ERA,amc,112.07,1588636800,,,,,,,,,,,,,,,,,,,,,,
1220,5/5/2020,MEC,amc,109.11,1588636800,-0.21999979,-0.390000343,-0.099999905,-0.200000286,-0.199999809,0.210000038,0.130000114,0.649900436,0.550000191,0.651000023,0.59980011,0.260000229,0.309999943,0.299999714,1370912,0.059442911,0.048356131,0.065939316,0.069757942,0.035890706,0.022656451,0.028959554
1221,5/5/2020,DO,bmo,99.38,1588636800,,,,,,,,,,,,,,,,,,,,,,
1222,5/5/2020,HBIO,bmo,96.01,1588636800,0.170000076,-0.119999886,-0.130000114,0,0.049999952,-0.039999962,-0.049999952,0.340000153,0.169999838,0.160000086,0.180000067,0.144999981,0.039999962,0.069999933,6190570,0.129913239,0.024827924,0.018459689,0.021091434,0.060913454,0.02981761,0.019121179
1223,5/5/2020,KOPN,bmo,92.28,1588636800,-0.120000005,0.089999974,-0.010999978,0.072999984,0.008300006,-0.020099998,0.043900013,0.189999998,0.219100028,0.043099999,0.072999984,0.034799993,0.030000001,0.060000002,24900536,0.290262386,0.162929665,0.021074848,0.044869757,0.011248674,0.013191804,0.017368582
1224,5/5/2020,TTI,bmo,83.37,1588636800,-0.017800033,0.012899995,-0.085999995,0.101099998,-0.003000021,0.0352,-0.020000011,0.149999976,0.090000004,0.129999995,0.270000011,0.030000001,0.054800004,0.044999987,130435975,0.143527137,0.043519129,0.073748818,0.178741179,0.035359685,0.049159375,0.037852763
1225,5/5/2020,CXDO,amc,82.07,1588636800,-0.039999962,-0.199999809,-0.25,0.125,0.159999847,0.210000038,-0.159999847,0.125,0.300000191,0.300000191,0.149999619,0.159999847,0.349999905,0.59499979,311559,0.019264409,0.012280178,0.022043979,0.003970356,0.009972429,0.015175296,0.004339467
1226,5/5/2020,AQB,amc,80.01,1588636800,0.093999982,-0.029999971,0.00999999,0,0.069999933,0.060000062,-0.122099996,0.128399968,0.079999924,0.069999933,0.079999924,0.119999886,0.104500055,0.200000048,1955184,0.035636544,0.014416546,0.042055888,0.011380515,0.035109228,0.0353133,0.131541584
1227,5/5/2020,SYNL,bmo,66.9,1588636800,-0.340000153,0.140000343,-0.134500504,-0.670000076,1.050000191,-0.059999466,0.239999771,1.5,0.81000042,0.539999962,1.323300362,1.18999958,0.345000267,0.286100388,529152,0.042239281,0.03484821,0.022524719,0.025540865,0.039907248,0.030900384,0.023991216
1228,5/5/2020,BXC,amc,64.29,1588636800,-0.159999847,-0.150000095,0.089999676,-0.940000057,0.369999886,0.919999599,0.619999886,0.5,0.550000191,0.41989994,1.079899788,0.840000153,1.329900265,0.78000021,5786486,0.020067101,0.020146251,0.020042043,0.033514986,0.055901112,0.061391836,0.047936347
1229,5/5/2020,SND,amc,45.63,1588636800,-0.019999981,-0.056300044,0.057200015,-0.040000021,0.085099995,0.043099999,-0.000699997,0.074200034,0.117600024,0.180000007,0.069899976,0.129599988,0.07190001,0.079999983,10891879,0.030946818,0.026259289,0.052779507,0.043277198,0.052927507,0.022047068,0.044489018
1230,5/5/2020,LQMT,amc,44.77,1588636800,0.002599999,-0.004699998,-0.005900003,-0.000300005,0.002999999,0.002400003,0.000200003,0.002699994,0.004799999,0.005900003,0.002900004,0.006400004,0.005999997,0.001800001,30770832,0.013235976,0.007218654,0.025770866,0.011163982,0.023137301,0.033637959,0.02690405
1231,5/5/2020,TURN,amc,40.83,1588636800,0.240600109,-0.058499813,0.136800051,-0.090000153,0.060000181,-0.040800095,-0.045000076,0.480000019,0.269999981,0.179999828,0.150000095,0.120000124,0.150000095,0.149999857,591086,0.119282135,0.033298031,0.046849359,0.04493424,0.05979333,0.023182752,0.031782177
1232,5/5/2020,ACOR,amc,39.69,1588636800,0.119999886,-0.199199677,-0.375599861,-0.404999733,0,-0.600599766,-0.179999828,0.71999979,0.480000019,0.539999962,0.480000019,0.534599781,0.810599804,0.360000134,6115200,0.067469584,0.046775249,0.035390502,0.043748365,0.03276753,0.04696821,0.041091052
1233,5/5/2020,ARC,amc,38.42,1588636800,-0.01000005,0.019899964,-0.040000021,0.009000003,-0.018700004,0,-0.013100028,0.034500003,0.079000056,0.040000021,0.099999964,0.039900005,0.095899999,0.049899995,2268021,0.021317704,0.028900526,0.031321139,0.042131444,0.037760232,0.019841527,0.014393606
1234,5/5/2020,STIM,bmo,37.96,1588636800,0.049999952,0.089999914,-0.100000143,-0.109999895,0.069999933,-0.220000029,0.24000001,0.269999981,0.200000048,0.25,0.25,0.170000076,0.329999924,0.340000153,10145045,0.036472485,0.010349092,0.022077379,0.015839161,0.011897532,0.021461216,0.018787201
1235,5/5/2020,RIBT,amc,36.49,1588636800,0.039999962,-0.049999952,0.090000033,0.039999962,0.049999952,-0.050000072,0.040000081,0.15929997,0.224999905,0.179999948,0.059999943,0.049999952,0.090000033,0.050000072,2973725,0.063903354,0.075322701,0.144853004,0.03182944,0.011686353,0.00558626,0.003569933
1236,5/5/2020,FACO,amc,25.11,1588636800,0.050000012,-0.114000022,-0.213999987,0,-0.149999976,0,-0.050000012,0.114000022,0.234000027,0.234000027,0,0.170000017,0,0.050000012,252772,0.5021284,0.001740699,0.002385549,0,0.098009273,0,0.000791227
1237,5/5/2020,QUMU,amc,22.05,1588636800,-0.24000001,0,0.059999943,0.039999962,0.079999924,-0.039999962,0.00999999,0.299999952,0.142099857,0.210000038,0.106600046,0.189999819,0.128400087,0.089999914,10625531,0.008426497,0.023860078,0.013501725,0.004416532,0.009996865,0.003225156,0.00412817
1238,5/5/2020,SRAX,bmo,19.88,1588636800,0.029999971,-0.059999943,-0.139999866,0.360000014,0.029999971,-0.060000062,-0.074699998,0.330000043,0.439899921,0.739900112,0.58950007,0.24000001,0.100000024,0.180000067,1731086,0.076166638,0.059542391,0.064449715,0.133818886,0.051331361,0.021714115,0.021647105
1239,5/5/2020,LBY,bmo,10.39,1588636800,,,,,,,,,,,,,,,,,,,,,,
1240,5/5/2020,SYN,amc,5.9,1588636800,-0.012500018,0,0,0,-0.006999999,-0.002700001,0.023000002,0.038800001,0.030000001,0,0,0.046000004,0.029000014,0.032999992,7204086,0.065296555,0.017219256,0,0,0.01309368,0.027349063,0.057642843
1241,5/5/2020,MOSY,bmo,1.77,1588636800,0.029999971,0.030000091,0,-0.039999962,0.039999962,0.059999943,-0.029999971,0.110000014,0.120000005,0.049999952,0.079999924,0.059999943,0.319999933,0.120000005,17318743,0.007910851,0.005247609,0.010853559,0.006994503,0.011188399,0.025731082,0.020830842
1242,5/4/2020,BNPQY,amc,33380,1588550400,0.17,0.16,-0.15,-0.47,0.33,0.07,0.14,0.97,0.61,0.32,0.62,0.44,0.37,0.7,20889200,0.012824809,0.020005553,0.017712502,0.043994026,0.02863202,0.024538996,0.029613389
1243,5/4/2020,SRE,bmo,29680,1588550400,3.970001221,-2.120002747,-4.72000885,-0.419998169,-3.790000916,0.720001221,0.529998779,6.760002136,3.040000916,5.225006104,4.520004272,5.940002441,2.580001831,3.797401428,57490597,0.035374881,0.033951813,0.022102293,0.018971415,0.025263714,0.023108649,0.02153834
1244,5/4/2020,ISNPY,amc,27800,1588550400,0.22,-0.02,0.1,-0.24,0.17,-0.12,-0.05,0.23,0.36,0.26,0.28,0.26,0.2,0.39,11791000,0.012229667,0.028241879,0.027699093,0.051437537,0.019955899,0.016817912,0.026164023
1245,5/4/2020,AIG,amc,26110,1588550400,0.229999542,-0.620000839,-1.279998779,0.939998627,0.190000534,0.710000992,0.210000992,1.309999466,1.120000839,1.420000076,1.409999847,1.280000687,1.070001602,1.23000145,284707412,0.032742109,0.022514272,0.023313777,0.033795176,0.033416545,0.02670372,0.032650035
1246,5/4/2020,WEC,bmo,24820,1588550400,0.809997559,-1.510002136,-2.589996338,-2.325004578,2.069999695,-2.520004272,-0.819999695,2.099998474,2.200004578,3.760002136,3.940002441,2.580001831,3.379997253,2.440002441,58571603,0.027923668,0.027349841,0.027036549,0.023688168,0.031989119,0.02486495,0.03193609
1247,5/4/2020,PEG,bmo,22630,1588550400,-0.590000153,-0.790000916,-1.350002289,-0.549999237,-0.759998322,0.359996796,0.549999237,1.799999237,1.331501007,2.020000458,1.540000916,1.720001221,1.005001068,1.294998169,104109695,0.020833026,0.021521281,0.02219216,0.020905133,0.017565031,0.020219702,0.024919745
1248,5/4/2020,WMB,amc,21920,1588550400,0.909999847,-0.380001068,0.040000916,0,0.020000458,0.340000153,0.430000305,1.090000153,0.590000153,0.729999542,0.657499313,0.659999847,0.875,0.920000076,515594200,0.028963055,0.025885669,0.029194244,0.020919019,0.019013835,0.021843886,0.022271814
1249,5/4/2020,TSN,bmo,20290,1588550400,-2.930000305,-1.210002899,-0.810001373,0.5,1.840000153,0.11000061,-1.939998627,4.090000153,2.409999847,2.259998322,1.650001526,3.590000153,1.2397995,2.307498932,114586394,0.09717131,0.024215432,0.02458305,0.028514424,0.033929753,0.03095186,0.038277651
1250,5/4/2020,SWKS,amc,15880,1588550400,1.415000916,-1.959999084,-1.930000305,3.880004883,-0.330001831,0.579994202,3.130004883,3.519996643,3.309997559,2.830001831,4.510002136,3.619995117,1.892997742,4.330001831,75049489,0.044993911,0.03143134,0.03401213,0.027339893,0.029371512,0.028156821,0.01942878
1251,5/4/2020,O,amc,14450,1588550400,-0.409999847,-1.059997559,0.909999847,0.38999939,-0.460002899,1.050003052,0.319999695,1.430000305,1.63999939,2.159999847,1.854698181,1.779998779,2.079998016,1.350002289,119946393,0.027333944,0.023598359,0.038014374,0.029867259,0.022499093,0.021021007,0.020893092
1252,5/4/2020,REPYY,amc,13360,1588550400,0.26,-0.1,0.26,0.12,0.24,-0.08,0.05,0.45,0.22,0.32,0.34,0.33,0.3,0.49,5788000,0.01093642,0.019505874,0.017760885,0.036489288,0.031271596,0.016361437,0.018296475
1253,5/4/2020,ACGL,amc,12120,1588550400,0.859998703,-0.319999695,-0.859998703,0.059999466,-0.350000381,0.670000076,-0.900001526,1.620000839,0.840000153,1.059999466,0.909999847,1.24779892,1.090000153,1.265001297,80347848,0.027906883,0.026838976,0.025541468,0.021600603,0.027645918,0.038342558,0.024344099
1254,5/4/2020,WAB,bmo,11600,1588550400,-1,-1.11000061,-1.680000305,1.170001984,0.270000458,0.930000305,0.959999084,3.794998169,2.01499939,2.5,1.979999542,1.865100861,2.310001373,2.039997101,52316986,0.043336709,0.028303771,0.033466014,0.043330535,0.028702437,0.025370001,0.035971587
1255,5/4/2020,JKHY,amc,11040,1588550400,3.449996948,-2.009994507,2.630004883,-1.050003052,-4.449996948,2.210006714,1.850006104,5.444992065,5.440002441,5.020004272,4.600006104,5.880004883,4,3.900009155,19158952,0.034669172,0.023536256,0.041855577,0.027615394,0.030270915,0.021666634,0.045421326
1256,5/4/2020,VAR,amc,9730,1588550400,3.790000916,-1.11000061,0.079994202,3.539993286,-3.059997559,1.709999084,-0.099998474,5.61000061,2.909996033,2.150001526,6.86000061,3.760002136,2.629997253,1.930000305,29080157,0.042012737,0.028740457,0.039790225,0.032960276,0.030008469,0.017683742,0.022511089
1257,5/4/2020,CLLDY,amc,9590,1588550400,-0.03,-0.12,0,-0.04,-0.01,-0.2,-0.1,0.09,0.12,0.08,0.11,0.04,0.2,0.1,129600,0.011574074,0.006944444,0.034722222,0.031635802,0.030092593,0.027006173,0.12037037
